Year,RU,F_System,State,Mileage,Lane_Miles,VMT,Fatalities
1980,Urban,Other Principal Arterial,New Mexico,390,7581,1852000000,54
1980,Urban,Other Principal Arterial,New York,2313,375,13470000000,509
1980,Urban,Other Principal Arterial,North Carolina,1437,1124,6213000000,147
1980,Urban,Other Principal Arterial,North Dakota,139,520,448000000,6
1980,Urban,Other Principal Arterial,Ohio,1965,6311,8853000000,277
1980,Urban,Other Principal Arterial,Oklahoma,397,0,1639000000,49
1980,Urban,Other Principal Arterial,Oregon,437,1414,1365000000,63
1980,Urban,Other Principal Arterial,Pennsylvania,2488,7074,13414000000,285
1980,Urban,Other Principal Arterial,Rhode Island,126,347,600000000,19
1980,Urban,Other Principal Arterial,South Carolina,438,1564,2213000000,88
1980,Urban,Other Principal Arterial,South Dakota,154,496,516000000,17
1980,Urban,Other Principal Arterial,Tennessee,1236,3934,6150000000,185
1980,Urban,Other Principal Arterial,Texas,3365,12099,15988000000,591
1980,Urban,Other Principal Arterial,Utah,183,641,1128000000,32
1980,Urban,Other Principal Arterial,Vermont,59,2402,219000000,5
1980,Urban,Other Principal Arterial,Virginia,767,155,4846000000,100
1980,Urban,Other Principal Arterial,Washington,1068,3378,4471000000,216
1980,Urban,Other Principal Arterial,West Virginia,195,3130,776000000,36
1980,Urban,Other Principal Arterial,Wisconsin,1006,508,5088000000,89
1980,Urban,Other Principal Arterial,Wyoming,70,226,242000000,11
1980,Urban,Minor Arterial,Alabama,1305,3335,3309000000,64
1980,Urban,Minor Arterial,Alaska,104,120,118000000,3
1980,Urban,Minor Arterial,Arizona,990,1850,3058000000,43
1980,Urban,Minor Arterial,Arkansas,833,2490,1060000000,10
1980,Urban,Minor Arterial,California,8074,21125,17130000000,730
1980,Urban,Minor Arterial,Colorado,927,2293,2468000000,57
1980,Urban,Minor Arterial,Connecticut,907,2198,2339000000,83
1980,Urban,Minor Arterial,Delaware,114,534,294000000,12
1980,Urban,Minor Arterial,District of Columbia,172,291,923000000,14
1980,Urban,Minor Arterial,Florida,2278,6903,10560000000,414
1980,Urban,Minor Arterial,Georgia,1349,3399,3476000000,113
1980,Urban,Minor Arterial,Hawaii,122,356,569000000,14
1980,Urban,Minor Arterial,Idaho,194,8939,451000000,11
1980,Urban,Minor Arterial,Illinois,3243,4879,11781000000,0
1980,Urban,Minor Arterial,Indiana,2205,3427,3174000000,150
1980,Urban,Minor Arterial,Iowa,1401,0,2295000000,43
1980,Urban,Minor Arterial,Kansas,881,2105,1824000000,63
1980,Urban,Minor Arterial,Kentucky,967,2184,2797000000,64
1980,Urban,Minor Arterial,Louisiana,858,2309,2333000000,36
1980,Urban,Minor Arterial,Maine,280,4731,565000000,14
1980,Urban,Minor Arterial,Maryland,786,1947,2719000000,69
1980,Urban,Minor Arterial,Massachusetts,2293,576,5165000000,112
1980,Urban,Minor Arterial,Michigan,2251,6155,8068000000,361
1980,Urban,Minor Arterial,Minnesota,1371,3692,3955000000,112
1980,Urban,Minor Arterial,Mississippi,591,3724,995000000,17
1980,Urban,Minor Arterial,Missouri,1813,1354,3429000000,82
1980,Urban,Minor Arterial,Montana,209,451,328000000,13
1980,Urban,Minor Arterial,Nebraska,506,524,985000000,16
1980,Urban,Minor Arterial,Nevada,233,4057,811000000,44
1980,Urban,Minor Arterial,New Hampshire,255,5671,496000000,9
1980,Urban,Minor Arterial,New Jersey,2646,802,9227000000,223
1980,Urban,Minor Arterial,New Mexico,343,10761,705000000,18
1980,Urban,Minor Arterial,New York,4004,344,12320000000,490
1980,Urban,Minor Arterial,North Carolina,1821,1143,3662000000,71
1980,Urban,Minor Arterial,North Dakota,169,726,284000000,0
1980,Urban,Minor Arterial,Ohio,2628,7208,7181000000,249
1980,Urban,Minor Arterial,Oklahoma,1388,0,3964000000,53
1980,Urban,Minor Arterial,Oregon,739,1762,1475000000,87
1980,Urban,Minor Arterial,Pennsylvania,2607,5775,6582000000,233
1980,Urban,Minor Arterial,Rhode Island,448,994,1242000000,32
1980,Urban,Minor Arterial,South Carolina,883,2325,2584000000,17
1980,Urban,Minor Arterial,South Dakota,217,459,281000000,2
1980,Urban,Minor Arterial,Tennessee,719,1742,1865000000,49
1980,Urban,Minor Arterial,Texas,4824,13586,12934000000,128
1980,Urban,Minor Arterial,Utah,359,970,1371000000,24
1980,Urban,Minor Arterial,Vermont,76,3471,181000000,2
1980,Urban,Minor Arterial,Virginia,1457,162,4963000000,92
1980,Urban,Minor Arterial,Washington,1385,3369,2128000000,122
1980,Urban,Minor Arterial,West Virginia,319,4050,757000000,22
1980,Urban,Minor Arterial,Wisconsin,1682,673,3623000000,59
1980,Urban,Minor Arterial,Wyoming,151,318,226000000,14
1980,Urban,Collector,Alabama,1370,3043,1358000000,52
1980,Urban,Collector,Alaska,217,91,41000000,6
1980,Urban,Collector,Arizona,997,1823,1354000000,59
1980,Urban,Collector,Arkansas,855,2167,496000000,5
1980,Urban,Collector,California,6961,14688,6995000000,595
1980,Urban,Collector,Colorado,902,2259,1026000000,22
1980,Urban,Collector,Connecticut,1776,3559,1622000000,57
1980,Urban,Collector,Delaware,136,311,207000000,9
1980,Urban,Collector,District of Columbia,141,294,322000000,2
1980,Urban,Collector,Florida,3853,9195,8102000000,1
1980,Urban,Collector,Georgia,1483,3316,2622000000,96
1980,Urban,Collector,Hawaii,131,289,330000000,13
1980,Urban,Collector,Idaho,352,6512,406000000,5
1980,Urban,Collector,Illinois,3058,3647,5739000000,139
1980,Urban,Collector,Indiana,1784,2106,1433000000,78
1980,Urban,Collector,Iowa,970,0,625000000,14
1980,Urban,Collector,Kansas,723,1467,579000000,11
1980,Urban,Collector,Kentucky,820,1654,1092000000,35
1980,Urban,Collector,Louisiana,749,1497,811000000,50
1980,Urban,Collector,Maine,341,5220,277000000,10
1980,Urban,Collector,Maryland,971,2119,1572000000,44
1980,Urban,Collector,Massachusetts,2615,689,2507000000,85
1980,Urban,Collector,Michigan,3804,8445,5642000000,15
1980,Urban,Collector,Minnesota,1590,3704,1886000000,47
1980,Urban,Collector,Mississippi,599,2905,550000000,11
1980,Urban,Collector,Missouri,1461,1336,1584000000,30
1980,Urban,Collector,Montana,171,307,148000000,3
1980,Urban,Collector,Nebraska,349,625,335000000,4
1980,Urban,Collector,Nevada,157,2354,249000000,14
1980,Urban,Collector,New Hampshire,313,3754,257000000,11
1980,Urban,Collector,New Jersey,1847,881,3222000000,75
1980,Urban,Collector,New Mexico,369,7866,477000000,14
1980,Urban,Collector,New York,3197,405,2740000000,86
1980,Urban,Collector,North Carolina,1172,723,854000000,17
1980,Urban,Collector,North Dakota,210,408,161000000,11
1980,Urban,Collector,Ohio,3910,9330,5176000000,175
1980,Urban,Collector,Oklahoma,1028,0,1064000000,6
1980,Urban,Collector,Oregon,1350,2775,1415000000,28
1980,Urban,Collector,Pennsylvania,3082,6258,3799000000,39
1980,Urban,Collector,Rhode Island,372,753,366000000,19
1980,Urban,Collector,South Carolina,717,1501,544000000,11
1980,Urban,Collector,South Dakota,140,279,118000000,1
1980,Urban,Collector,Tennessee,1094,2311,1263000000,20
1980,Urban,Collector,Texas,5143,11451,5560000000,10
1980,Urban,Collector,Utah,559,1104,818000000,39
1980,Urban,Collector,Vermont,120,2138,100000000,1
1980,Urban,Collector,Virginia,1001,234,1431000000,35
1980,Urban,Collector,Washington,1759,3851,1719000000,89
1980,Urban,Collector,West Virginia,397,2274,459000000,3
1980,Urban,Collector,Wisconsin,1086,828,1407000000,16
1980,Urban,Collector,Wyoming,185,382,183000000,8
1980,Urban,Local,Alabama,9260,18520,2543000000,92
1980,Urban,Local,Alaska,351,702,646000000,12
1980,Urban,Local,Arizona,5762,9014,570000000,173
1980,Urban,Local,Arkansas,4507,11524,767000000,66
1980,Urban,Local,California,39305,78610,6994000000,230
1980,Urban,Local,Colorado,6623,13246,2807000000,23
1980,Urban,Local,Connecticut,6258,12516,1213000000,39
1980,Urban,Local,Delaware,941,1346,310000000,3
1980,Urban,Local,District of Columbia,673,1882,566000000,3
1980,Urban,Local,Florida,27647,55294,13661000000,570
1980,Urban,Local,Georgia,11319,22638,2699000000,139
1980,Urban,Local,Hawaii,1066,2132,780000000,13
1980,Urban,Local,Idaho,1489,39570,397000000,10
1980,Urban,Local,Illinois,19785,23038,5543000000,181
1980,Urban,Local,Indiana,11519,9746,3209000000,144
1980,Urban,Local,Iowa,4873,2978,968000000,17
1980,Urban,Local,Kansas,5598,11196,1275000000,30
1980,Urban,Local,Kentucky,4190,8380,1291000000,42
1980,Urban,Local,Louisiana,7510,15020,956000000,120
1980,Urban,Local,Maine,1325,24886,262000000,11
1980,Urban,Local,Maryland,6886,13772,1309000000,40
1980,Urban,Local,Massachusetts,12443,2650,2785000000,165
1980,Urban,Local,Michigan,16789,33578,3445000000,201
1980,Urban,Local,Minnesota,8597,17194,2059000000,47
1980,Urban,Local,Mississippi,4028,17624,1214000000,37
1980,Urban,Local,Missouri,8812,8056,1565000000,60
1980,Urban,Local,Montana,1784,3568,1018000000,5
1980,Urban,Local,Nebraska,2916,2530,610000000,15
1980,Urban,Local,Nevada,1411,20288,346000000,11
1980,Urban,Local,New Hampshire,1265,29016,140000000,6
1980,Urban,Local,New Jersey,14508,6202,10048000000,82
1980,Urban,Local,New Mexico,3101,50582,948000000,32
1980,Urban,Local,New York,25291,1614,6890000000,155
1980,Urban,Local,North Carolina,10144,5832,3321000000,115
1980,Urban,Local,North Dakota,807,2822,205000000,5
1980,Urban,Local,Ohio,19433,38866,6688000000,170
1980,Urban,Local,Oklahoma,8303,16606,2753000000,92
1980,Urban,Local,Oregon,5096,10192,851000000,21
1980,Urban,Local,Pennsylvania,20402,40804,5943000000,226
1980,Urban,Local,Rhode Island,2576,5152,871000000,4
1980,Urban,Local,South Carolina,5053,10106,501000000,31
1980,Urban,Local,South Dakota,838,1676,150000000,1
1980,Urban,Local,Tennessee,8138,16276,3697000000,119
1980,Urban,Local,Texas,41243,82486,12892000000,706
1980,Urban,Local,Utah,3002,6004,1810000000,12
1980,Urban,Local,Vermont,424,17016,139000000,2
1980,Urban,Local,Virginia,8508,848,2473000000,43
1980,Urban,Local,Washington,10067,20134,2901000000,6
1980,Urban,Local,West Virginia,2160,17594,232000000,23
1980,Urban,Local,Wisconsin,8797,4320,1426000000,34
1980,Urban,Local,Wyoming,1170,2340,104000000,0
1981,Urban,Local,Delaware,966,1346,319000000,4
1981,Rural,Interstate,Alabama,643,2571,2472000000,30
1981,Rural,Interstate,Alaska,1081,2234,558000000,14
1981,Rural,Interstate,Arizona,1029,1729,3273000000,101
1981,Rural,Interstate,Arkansas,428,4117,2136000000,36
1981,Rural,Interstate,California,1458,6741,8636000000,276
1981,Rural,Interstate,Colorado,797,3234,2843000000,96
1981,Rural,Interstate,Connecticut,80,369,806000000,5
1981,Rural,Interstate,Delaware,7,0,165000000,2
1981,Rural,Interstate,District of Columbia,0,41,0,0
1981,Rural,Interstate,Florida,922,0,5463000000,53
1981,Rural,Interstate,Georgia,931,3818,6393000000,97
1981,Rural,Interstate,Hawaii,13,62,151000000,2
1981,Rural,Interstate,Idaho,551,5218,1173000000,25
1981,Rural,Interstate,Illinois,1289,3491,5158000000,55
1981,Rural,Interstate,Indiana,855,2457,5074000000,51
1981,Rural,Interstate,Iowa,656,2112,2229000000,0
1981,Rural,Interstate,Kansas,672,2686,1687000000,0
1981,Rural,Interstate,Kentucky,597,2429,3655000000,0
1981,Rural,Interstate,Louisiana,536,2125,2846000000,0
1981,Rural,Interstate,Maine,282,873,888000000,0
1981,Rural,Interstate,Maryland,201,983,2194000000,0
1981,Rural,Interstate,Massachusetts,182,1153,1376000000,0
1981,Rural,Interstate,Michigan,714,3067,3590000000,33
1981,Rural,Interstate,Minnesota,696,2799,2005000000,14
1981,Rural,Interstate,Mississippi,593,3294,2022000000,36
1981,Rural,Interstate,Missouri,833,2340,3535000000,42
1981,Rural,Interstate,Montana,1078,4222,1328000000,45
1981,Rural,Interstate,Nebraska,447,716,1410000000,13
1981,Rural,Interstate,Nevada,506,2515,1151000000,51
1981,Rural,Interstate,New Hampshire,163,606,719000000,8
1981,Rural,Interstate,New Jersey,115,3576,1019000000,10
1981,Rural,Interstate,New Mexico,916,3583,2120000000,100
1981,Rural,Interstate,New York,860,2145,3837000000,29
1981,Rural,Interstate,North Carolina,628,1788,3816000000,44
1981,Rural,Interstate,North Dakota,536,2045,734000000,5
1981,Rural,Interstate,Ohio,881,3569,6849000000,47
1981,Rural,Interstate,Oklahoma,667,2679,2923000000,60
1981,Rural,Interstate,Oregon,586,2393,2510000000,34
1981,Rural,Interstate,Pennsylvania,1178,4718,7110000000,68
1981,Rural,Interstate,Rhode Island,28,38,156000000,3
1981,Rural,Interstate,South Carolina,677,2714,2932000000,45
1981,Rural,Interstate,South Dakota,620,2477,1120000000,10
1981,Rural,Interstate,Tennessee,835,3393,5421000000,66
1981,Rural,Interstate,Texas,2296,9258,8890000000,328
1981,Rural,Interstate,Utah,681,2718,1602000000,48
1981,Rural,Interstate,Vermont,302,3279,693000000,13
1981,Rural,Interstate,Virginia,796,1207,4450000000,58
1981,Rural,Interstate,Washington,460,2050,2713000000,27
1981,Rural,Interstate,West Virginia,321,1943,1147000000,17
1981,Rural,Interstate,Wisconsin,474,1290,2822000000,22
1981,Rural,Interstate,Wyoming,874,3436,1504000000,69
1981,Rural,Other Principal Arterial,Alabama,1998,5202,3052000000,150
1981,Rural,Other Principal Arterial,Alaska,43,89,9000000,0
1981,Rural,Other Principal Arterial,Arizona,1281,4029,1717000000,70
1981,Rural,Other Principal Arterial,Arkansas,1866,2767,2478000000,95
1981,Rural,Other Principal Arterial,California,3078,9155,10444000000,618
1981,Rural,Other Principal Arterial,Colorado,2025,4721,2463000000,134
1981,Rural,Other Principal Arterial,Connecticut,278,803,970000000,32
1981,Rural,Other Principal Arterial,Delaware,164,0,802000000,25
1981,Rural,Other Principal Arterial,District of Columbia,0,591,0,0
1981,Rural,Other Principal Arterial,Florida,2805,0,8550000000,410
1981,Rural,Other Principal Arterial,Georgia,2749,8345,2942000000,156
1981,Rural,Other Principal Arterial,Hawaii,38,114,308000000,13
1981,Rural,Other Principal Arterial,Idaho,1618,1032,1229000000,81
1981,Rural,Other Principal Arterial,Illinois,258,3294,526000000,429
1981,Rural,Other Principal Arterial,Indiana,1119,6685,2995000000,105
1981,Rural,Other Principal Arterial,Iowa,3375,4157,3196000000,0
1981,Rural,Other Principal Arterial,Kansas,3330,7324,3039000000,0
1981,Rural,Other Principal Arterial,Kentucky,1510,4439,2655000000,0
1981,Rural,Other Principal Arterial,Louisiana,1137,2749,2239000000,0
1981,Rural,Other Principal Arterial,Maine,776,732,976000000,0
1981,Rural,Other Principal Arterial,Maryland,417,1593,2226000000,0
1981,Rural,Other Principal Arterial,Massachusetts,268,1788,1084000000,0
1981,Rural,Other Principal Arterial,Michigan,2416,5902,4565000000,108
1981,Rural,Other Principal Arterial,Minnesota,3412,8070,3938000000,98
1981,Rural,Other Principal Arterial,Mississippi,1413,5003,2274000000,103
1981,Rural,Other Principal Arterial,Missouri,2051,4116,3199000000,154
1981,Rural,Other Principal Arterial,Montana,2143,4455,1337000000,87
1981,Rural,Other Principal Arterial,Nebraska,2655,783,1960000000,88
1981,Rural,Other Principal Arterial,Nevada,633,5358,726000000,26
1981,Rural,Other Principal Arterial,New Hampshire,363,1104,734000000,15
1981,Rural,Other Principal Arterial,New Jersey,304,2846,2285000000,39
1981,Rural,Other Principal Arterial,New Mexico,1240,4877,1292000000,65
1981,Rural,Other Principal Arterial,New York,1806,2941,3471000000,207
1981,Rural,Other Principal Arterial,North Carolina,2036,5442,4322000000,130
1981,Rural,Other Principal Arterial,North Dakota,1369,1490,854000000,26
1981,Rural,Other Principal Arterial,Ohio,1543,4632,3549000000,145
1981,Rural,Other Principal Arterial,Oklahoma,2018,0,2911000000,133
1981,Rural,Other Principal Arterial,Oregon,2135,4856,3117000000,118
1981,Rural,Other Principal Arterial,Pennsylvania,1834,5409,6201000000,215
1981,Rural,Other Principal Arterial,Rhode Island,99,286,245000000,7
1981,Rural,Other Principal Arterial,South Carolina,1566,4337,2815000000,110
1981,Rural,Other Principal Arterial,South Dakota,2301,5104,1332000000,36
1981,Rural,Other Principal Arterial,Tennessee,900,2269,1726000000,83
1981,Rural,Other Principal Arterial,Texas,8033,21791,12972000000,1041
1981,Rural,Other Principal Arterial,Utah,681,1541,926000000,49
1981,Rural,Other Principal Arterial,Vermont,275,5630,434000000,14
1981,Rural,Other Principal Arterial,Virginia,1574,618,4000000000,108
1981,Rural,Other Principal Arterial,Washington,1864,4029,3060000000,111
1981,Rural,Other Principal Arterial,West Virginia,475,7838,758000000,41
1981,Rural,Other Principal Arterial,Wisconsin,3353,1158,5399000000,169
1981,Rural,Other Principal Arterial,Wyoming,1033,2130,727000000,33
1981,Rural,Minor Arterial,Alabama,3927,8199,2785000000,200
1981,Rural,Minor Arterial,Alaska,1100,2166,270000000,18
1981,Rural,Minor Arterial,Arizona,2064,6611,1557000000,73
1981,Rural,Minor Arterial,Arkansas,3291,4334,2318000000,100
1981,Rural,Minor Arterial,California,6741,14767,6841000000,282
1981,Rural,Minor Arterial,Colorado,1996,4206,1643000000,84
1981,Rural,Minor Arterial,Connecticut,506,1032,899000000,47
1981,Rural,Minor Arterial,Delaware,186,0,422000000,9
1981,Rural,Minor Arterial,District of Columbia,0,478,0,0
1981,Rural,Minor Arterial,Florida,3748,0,4969000000,244
1981,Rural,Minor Arterial,Georgia,6201,8921,6636000000,242
1981,Rural,Minor Arterial,Hawaii,408,838,995000000,34
1981,Rural,Minor Arterial,Idaho,949,16143,409000000,23
1981,Rural,Minor Arterial,Illinois,7668,6882,8000000000,0
1981,Rural,Minor Arterial,Indiana,3093,10287,4178000000,148
1981,Rural,Minor Arterial,Iowa,5090,2166,2644000000,0
1981,Rural,Minor Arterial,Kansas,4529,9196,1801000000,0
1981,Rural,Minor Arterial,Kentucky,1825,3742,1856000000,0
1981,Rural,Minor Arterial,Louisiana,1599,3596,2440000000,0
1981,Rural,Minor Arterial,Maine,1108,1735,991000000,0
1981,Rural,Minor Arterial,Maryland,1346,3015,2883000000,0
1981,Rural,Minor Arterial,Massachusetts,818,2263,1509000000,0
1981,Rural,Minor Arterial,Michigan,2263,4795,3481000000,165
1981,Rural,Minor Arterial,Minnesota,5398,10834,2903000000,103
1981,Rural,Minor Arterial,Mississippi,4164,8877,2902000000,140
1981,Rural,Minor Arterial,Missouri,4303,8557,3362000000,136
1981,Rural,Minor Arterial,Montana,3312,6734,935000000,74
1981,Rural,Minor Arterial,Nebraska,4347,1405,1660000000,73
1981,Rural,Minor Arterial,Nevada,1190,4374,423000000,31
1981,Rural,Minor Arterial,New Hampshire,690,1711,1107000000,22
1981,Rural,Minor Arterial,New Jersey,700,4488,2395000000,96
1981,Rural,Minor Arterial,New Mexico,2146,9914,1351000000,105
1981,Rural,Minor Arterial,New York,4692,8194,5414000000,177
1981,Rural,Minor Arterial,North Carolina,2004,8719,2608000000,100
1981,Rural,Minor Arterial,North Dakota,4102,2395,959000000,43
1981,Rural,Minor Arterial,Ohio,3265,6978,4553000000,156
1981,Rural,Minor Arterial,Oklahoma,3285,0,2995000000,142
1981,Rural,Minor Arterial,Oregon,2726,5674,2013000000,143
1981,Rural,Minor Arterial,Pennsylvania,6245,13245,8168000000,414
1981,Rural,Minor Arterial,Rhode Island,115,274,282000000,6
1981,Rural,Minor Arterial,South Carolina,3499,7663,3592000000,139
1981,Rural,Minor Arterial,South Dakota,3446,6949,872000000,54
1981,Rural,Minor Arterial,Tennessee,4199,8827,4617000000,221
