"id","pp","psoe","year","dtreat","voters","part"
53,23.5799999237061,55.7799987792969,1993,0,381731,36.0099983215332
1,35.8300018310547,36.8199996948242,1989,1,1109788,59.8199996948242
2,14.0900001525879,25.9200000762939,1989,1,267728,66.6999969482422
3,30.7700004577637,49.6500015258789,1989,1,346217,76.6500015258789
4,29.3700008392334,43.7999992370605,1989,1,1217279,74.0899963378906
5,23.4300003051758,52.6699981689453,1989,1,442324,68.0299987792969
6,26.5300006866455,40.6500015258789,1989,1,1112186,68.9000015258789
7,32.7799987792969,27.7600002288818,1989,1,181917,76.9700012207031
8,23.5300006866455,54.7799987792969,1989,1,666053,76.129997253418
9,10.5200004577637,36.9799995422363,1989,1,4614364,67.9100036621094
10,43.4599990844727,32.3400001525879,1989,1,359242,72.2699966430664
11,27.2000007629395,52.5499992370605,1989,1,420367,74.7099990844727
12,16.3400001525879,51.8800010681152,1989,1,1044493,63.1500015258789
13,38.4099998474121,40.0699996948242,1989,1,522664,74.2799987792969
14,33.8800010681152,41.6800003051758,1989,1,436588,75.3199996948242
15,34.2700004577637,37.7099990844727,1989,1,65151,55.939998626709
16,29.9699993133545,52.3600006103516,1989,1,483634,75.0999984741211
17,18.2099990844727,49.3600006103516,1989,1,747505,75.1800003051758
18,39.0299987792969,45.8699989318848,1989,1,213359,75.9899978637695
19,7.94000005722046,28.8899993896484,1989,1,488342,67.2600021362305
20,24.6100006103516,50.0499992370605,1989,1,783265,69.120002746582
21,42.75,36.5099983215332,1989,1,146311,75.5999984741211
22,6.94999980926514,19.7999992370605,1989,1,689222,66.3199996948242
23,19.5799999237061,58.5400009155273,1989,1,433995,66.0800018310547
24,25.5,40.4500007629395,1989,1,210094,70.129997253418
25,40.6599998474121,34.4799995422363,1989,1,680933,63.5400009155273
26,24.3299999237061,54.1199989318848,1989,1,646849,76.4199981689453
27,41.0900001525879,39.7000007629395,1989,1,260024,72.0400009155273
28,20.7000007629395,32.0499992370605,1989,1,751269,63.5400009155273
29,38.4000015258789,39.8800010681152,1989,1,530983,69.129997253418
30,12.3800001144409,28.6200008392334,1989,1,352049,65.2399978637695
31,45.7599983215332,31.4099998474121,1989,1,404888,60.7799987792969
32,34.2200012207031,33.4900016784668,1989,1,4780572,72.7200012207031
33,19.4699993133545,51.5800018310547,1989,1,1150434,65.5500030517578
34,55.6800003051758,38.5,1989,1,52.3880004882812,51.8899993896484
35,29.9799995422363,46.060001373291,1989,1,1006788,74.25
36,33.1800003051758,31.1900005340576,1989,1,515900,68.5400009155273
37,40.7299995422363,35.3600006103516,1989,1,429382,55.6500015258789
38,44.5099983215332,36.6399993896484,1989,1,189433,76.5400009155273
39,38.9599990844727,32.9199981689453,1989,1,900414,62.4500007629395
40,40.7299995422363,36.9900016784668,1989,1,359285,75.3499984741211
41,17.9200000762939,40.6500015258789,1989,1,715122,60.6599998474121
42,39.8800010681152,30.6800003051758,1989,1,150634,75.75
43,19,54.1500015258789,1989,1,1540907,71.4800033569336
44,47.9099998474121,32.9900016784668,1989,1,97734,71.25
45,13.1000003814697,34.1800003051758,1989,1,523883,66.9800033569336
46,32.8899993896484,40.0800018310547,1989,1,149423,70.9300003051758
47,34.3800010681152,46.9799995422363,1989,1,486194,78.0800018310547
48,24.2299995422363,40.1100006103516,1989,1,2087815,75.0999984741211
49,38.1100006103516,35.9300003051758,1989,1,491093,74.9100036621094
50,9.69999980926514,20.7800006866455,1989,1,1179150,67.2900009155273
51,42.689998626709,37.9300003051758,1989,1,222006,72.120002746582
52,27.4599990844727,38.0299987792969,1989,1,824778,70.0899963378906
53,25.7900009155273,39.5999984741211,1989,1,38473416,69.7399978637695
1,14.7600002288818,60.439998626709,1989,0,18222,20.0300006866455
2,21.9300003051758,28.8799991607666,1989,0,527,35.8600006103516
3,7.11999988555908,60.1100006103516,1989,0,924,37.9900016784668
4,9.81999969482422,58.2999992370605,1989,0,2659,37.4599990844727
5,4.1399998664856,73.4000015258789,1989,0,2576,37.5
6,9.02000045776367,61.9599990844727,1989,0,9059,46.2200012207031
7,7.11999988555908,42.3899993896484,1989,0,843,36.7700004577637
8,8.96000003814697,58.6300010681152,1989,0,1633,37.5999984741211
9,6.15000009536743,39.810001373291,1989,0,13141,41.3899993896484
10,29.4699993133545,39.4900016784668,1989,0,1501,34.1100006103516
11,6.48999977111816,67.5699996948242,1989,0,1697,39.5400009155273
12,5.46000003814697,67.3399963378906,1989,0,2906,34.9599990844727
13,15.6400003433228,56.7299995422363,1989,0,2526,38.1199989318848
14,11.539999961853,50,1989,0,700,41.2900009155273
15,21.7099990844727,65.7900009155273,1989,0,420,36.189998626709
16,7.63000011444092,53.0499992370605,1989,0,642,40.810001373291
17,3.4300000667572,57.7099990844727,1989,0,2563,41.2400016784668
18,17.5200004577637,46.7200012207031,1989,0,355,45.9199981689453
19,5.15000009536743,38.4199981689453,1989,0,1250,43.5200004577637
20,7.01000022888184,66.2799987792969,1989,0,3789,36.2400016784668
21,20.8600006103516,48.9199981689453,1989,0,361,38.5
22,10.1300001144409,30.2900009155273,1989,0,2214,41.1500015258789
23,6.36999988555908,54.1399993896484,1989,0,907,34.6199989318848
24,7.82000017166138,61.310001373291,1989,0,984,48.0699996948242
25,16.6299991607666,48.2700004577637,1989,0,1144,38.2900009155273
26,6.19000005722046,63.7200012207031,1989,0,1217,37.2200012207031
27,27.6599998474121,47.9900016784668,1989,0,1080,39.2599983215332
28,17.2099990844727,43.7200012207031,1989,0,960,22.7099990844727
29,15.8400001525879,55.310001373291,1989,0,4228,37.8899993896484
30,6.44999980926514,39.189998626709,1989,0,2048,55.5200004577637
31,20.3700008392334,55.2799987792969,1989,0,4600,31.8700008392334
32,21.0599994659424,45.25,1989,0,18812,41.2900009155273
33,6.23000001907349,62.3899993896484,1989,0,4048,47.5800018310547
34,27.5599994659424,63.4599990844727,1989,0,355,44.2299995422363
35,6.07000017166138,65.0699996948242,1989,0,2915,32.4900016784668
36,31.5,37.8699989318848,1989,0,2237,36.6599998474121
37,30.1800003051758,49.0699996948242,1989,0,8378,31.9500007629395
38,26.5100002288818,47.2599983215332,1989,0,1012,34.5800018310547
39,16.9400005340576,55.9700012207031,1989,0,14240,34.2799987792969
40,16.6499996185303,50.060001373291,1989,0,2357,40.5999984741211
41,9.35999965667725,53.689998626709,1989,0,2501,8.11999988555908
42,20.7999992370605,44,1989,0,363,34.439998626709
43,8.59000015258789,62.3899993896484,1989,0,3377,39.2099990844727
44,22.6299991607666,55.4700012207031,1989,0,384,41.4099998474121
45,5.13000011444092,45.310001373291,1989,0,1365,41.6800003051758
46,11.6599998474121,58.7400016784668,1989,0,568,39.2599983215332
47,7.71999979019165,56.5800018310547,1989,0,1200,40
48,9.81999969482422,54,1989,0,5679,34.939998626709
49,22.2700004577637,47.6300010681152,1989,0,1211,35.1800003051758
50,9.72000026702881,28.5499992370605,1989,0,3077,36.5299987792969
51,20.5599994659424,52.3400001525879,1989,0,1610,33.3499984741211
52,13.8199996948242,56.5400009155273,1989,0,2211,42.6100006103516
53,13.6300001144409,52.3300018310547,1989,0,165576,36.1500015258789
